text,label
New Law Makes it Illegal to Shower and Do Laundry on Same Day,false
BREAKING: Laura Ingraham Just Fired!!,false
JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,false
BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,false
Frequently Asked Questions,false
"South African firm ordered to lay off 3,389 white employees",false
Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,false
A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,false
IT BEGINS: California Appoints FIRST Illegal Alien to State Office – Trump Has Better Plan,false
Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,false
"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",false
JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,false
President Trump Just Saved Christmas For 13 Million Retirees,false
CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,false
FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,false
Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,false
'The Daily Show's' Michelle Wolf Lands Her Own Netflix Late-Night Show (Exclusive),false
"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",false
Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,false
OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,false
USDA approves slaughterhouses producing horse meat for human consumption,false
Delta Force Raids Obama Stronghold in Thailand,false
 accessed Aug 11,false
Bowe Bergdahl wanders off during court-martial — Duffel Blog,false
Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,false
"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",false
BREAKING: Supreme Court Sides With Trump–This Changes Everything!,false
"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",false
International Arrest Warrant Issued for George Soros,false
George H.W. Bush has died at 94 – New York,false
Keanu on Trump travel ban: 'just terrible',false
 Wake Up America,false
Account Suspended,false
Police Discover Meth Lab In Back Room of Alabama Walmart,false
Florida passes bill legalizing recreational use of marijuana,false
Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,false
Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,false
Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,false
Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,false
Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,false
WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,false
"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",false
BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,false
"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",false
BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,false
Who is affected by the government shutdown?,false
Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,false
ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,false
Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,false
Account Suspended,false
National Federation of Independent Business,true
comments in Fayetteville NC,true
"Romney makes pitch, hoping to close deal : Elections : The Rocky Mountain News",true
Democratic Leaders Say House Democrats Are United Against GOP Default Act,true
"Budget of the United States Government, FY 2008",true
Donald Trump exaggerates when he says China has 'total control' over North Korea,true
25th Amendment,true
子供たちのコト。私のコト。,true
"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",true
A Solar Grand Plan: Scientific American,true
Covering Young Adults Under the Affordable Care Act: The Importance of Outreach and Medicaid Expansion,true
"Harry Reid Says GOP Should ""Stop Crying"" About Reconciliation",true
Political TV Ad Archive » PolAd,true
Bureau of Labor Statistics Data,true
Summary of the Affordable Care Act,true
'This Week' Transcript: Holder and Giuliani,true
Impeachment Talk Becomes a Cynical Game,true
Preventing the Flu: Good Health Habits Can Help Stop Germs,true
Las Vegas campaign rally,true
MoveOn.org Political Action: 10 things to know about McCain,true
Rand Paul Campaigns in Iowa for Miller-Meeks,true
Hispanic Populations Share of Wealth Likely to Increase by 2025,true
Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,true
Already a lost decade: Working-age household income down more than 10% since 2000,true
U.S. Senate: Supreme Court Nominations: present-1789,true
PolitiFact’s annotated transcript of the second presidential debate,true
Obamas comments on capandtrade costs,true
Des Moines Register,true
The Tonight Show with Jay Leno,true
'This Week' Transcript: Pelosi and Gates,true
Losing Ground Foreclosures in the Subprime Market and Their Cost to Homeowners,true
Joint DHS and ODNI Election Security Statement,true
U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,true
Palin-Huey,true
"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",true
"No, We Can’t? Or Won’t?",true
Barack Obama’s Remarks in St. Paul,true
letter to Chaffetz and Cummings,true
The Arena - Politico's daily debate with policymakers and opinion shapers,true
The Economic Burden Caused by Tax Code Complexity,true
McDonnell Letter Urges No Delay in Virginia Offshore Energy Exploration and Development,true
"To young people who are undocumented: This is your country, too.",true
Transcript of AP interview with Trump,true
Change We Can Believe In,true
Infrastructure Report Card 2005,true
"GOP Task Force, Lone Democrat Eye Trafficking Law",true
Dr. James Dobson,true
McCain: McSame as Bush,true
john.he.is,true
Remarks on counterterrorism at Stanford University,true
iQ media Clip Player,true
Remarks by the President on Increasing Oversight on Manipulation in Oil Markets,true
U.S. Army's Involvement in Motorsports,true
"UN Refugee Agency welcomes arrival of 10,000th Syrian refugee resettled to United States",true
Watch a replay of Fox News' 5 p.m. presidential debate,true
It’s Time for the Senate to Do Its Job – Congressman Mike Honda – Medium,true
"Ralph Nader on Barack Obama: ""It is Quite Clear He is a Corporate Candidate from A to Z""",true
Marco Rubio says Ted Cruz voted for defense cuts in Rand Paul's budget proposal,true
Births: Preliminary Data for 2005,true
Congress: Job Ratings,true
"Before leaving governor’s office in 2006, Mitt Romney’s staff eliminated e-mail records",true
"Transcript: The Democratic debate in Milwaukee, annotated",true
"Crist has experience to be vice president, McCain says",true
Strong Words in Ohio as Obama and Clinton Press On,true
LexisNexis(R) Publisher,true
“Dictionary” on President Obama’s Health Care Taxes,true
Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia,true
Gross Domestic Product Percent change from preceding period,true
Who Benefits from President Trump’s Child Care Proposals,true
Organizing for Action,true
2008 Presidential Election,true
The Return of the Viral Email,true
'This Week' Transcript: Rep. Paul Ryan,true
International Energy Statistics,true
Interview with Sen John McCain,true
Obama campaign radio ad,true
Remarks by the President on a New Strategy for Afghanistan and Pakistan,true
"At Trump hotel site, immigrant workers wary",true
"Preliminary Analysis of the Chairman’s Mark for the America’s Healthy Future Act, as Amended",true
Candidate Comparison,true
Political TV Ad Archive » PolAd,true
Ted Cruz' Full 'Meet the Press' Interview,true
"""New Energy"" Ad",true
Session Law,true
Interview with Rudy Giuliani,true
"'This Week' Transcript: McKay, Napolitano, Salazar and Allen",true
Missing Teen-Ager Found in New Jersey,true
Full text: Jeff Flake on Trump speech transcript,true
'This Week' Transcript: Biden,true
Rising to a New Generation of Global Challenges,true
Browse Congressional Bills,true
Taxable Estates Estate Tax Liability and Average Estate Tax Rate By Size of Gross Estate,true
Biden Issues Statement Following Conversation with Musharraf,true
Remarks by the President on the American Jobs Act,true
remarks in Philadelphia,true
Krugman calls Senate health care bill similar to law in Massachusetts,true
US Government Accountability Office Report to Congressional Committees,true
Philando Castile Had Been Stopped 52 Times By Police,true
Regular Session Senate Transcript,true
No More Dragging Up the Rear Arkansas Bows To Pressures To Put Schools To the Test,true
05/27/99 Committee on the Judiciary,true
About Bright Horizons Child Care & Family Solutions,true
No MidOct Paycheck for Troops if Government Shuts Down Lawmaker says,true
Full Interview Transcript: President Barack Obama,true
National Income and Product Accounts Table 175 Relation of Gross Domestic Product,true
America's Enduring Strength,true
Debt Day: A Symbol of Washington’s Arrogant Culture of Borrowing and Spending (Boehner Op-Ed on Townhall.com),true
'This Week' Transcript: Former Vice President Dick Cheney,true
Transcript: Blue-Ribbon Panel on Health Care,true
Republican response to President Barack Obamas Weekly radio address,true
The Colbert Report,true
U.S. Senate: U.S. Senate Roll Call Votes 105th Congress,true
Striking it Richer The Evolution of Top Incomes in the United States update with 2007 estimates,true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
China's Space Threat: How Missiles Could Target U.S. Satellites,true
Job Openings and Labor Turnover Survey News Release,true
"'This Week' Transcript: Goolsbee, Brown & Corker",true
Analysis of the 2008 Presidential Candidates’ Tax Plans,true
"U.S. considers 3,000 more troops for Afghanistan",true
"3rd Democratic debate transcript, annotated: Who said what and what it meant",true
"Joni Ernst ""Promises"" Ad",true
Testimony on the Alternative Minimum Tax,true
Obama Criticizes McCain on Lobbyists,true
SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,true
Peace Through Strength and American Pride vs. “Enemy-Centric” Policy,true
'This Week' Transcript: Sen. Dianne Feinstein and Rep. Mike Rogers,true
There’s another choice – Gov. Gary Johnson – Medium,true
Florida Democrats Ask HHS to Protect Floridians from High Insurance Premiums in Marketplace,true
Giuliani in New Hampshire,true
Sale of the Etch A Sketch Brand,true
"Transcript of second McCain, Obama debate",true
"Romney For President Launches New Television Ad, ""Remember""",true
Mike Gravel 2008,true
letter filed on behalf of Sen Barack Obama and the Obama Exploratory Committee,true
School kids taught to praise Obama,true
Reps Cummings and Cole Interviewed on MSNBC,true
Local News Headlines Hawaii,true
Michael Bennet for US Senate,true
U.S. Senator Rand Paul of Kentucky,true
H.R.6060 - 109th Congress (2005-2006): Department of State Authorities Act of 2006,true
spreadsheet with key indicators from OECD Health Data 2009 health care expenditures per capita,true
Transcripts,true
"Care Without Coverage: Too Little, Too Late",true
Rep Mike Pence Web site,true
the Border Security Economic Opportunity and Immigration Modernization Act as passed by the Senate,true
White and Blue Fund ad,true
Pledge of Allegiance E-mail,true
McCain spoke up early,true
"Ad says Obama apologized, showed weakness on Iran",true
Hillary Clinton Remarks at National Urban League Conference,true
Friend of Israel also woos Palestinians Visiting Obama focuses on Israels right to defend itself,true
Transcripts,true
"Saudi Arabia Energy Data, Statistics and Analysis",true
U.S. Solar Market Insight Report,true
FrontPage Magazine,true
Obama: Gitmo inspires jihadists,true
RAW DATA: Dick Cheney's Remarks to the Center for Security Policy,true
Critical Mention,true
Monthly Treasury Statement of Receipts and Outlays of the United States Government,true
Remarks of Senator Barack Obama An Agenda for MiddleClass Success,true
Is The End In Sight For Supermax?,true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
Tim Kaine's Speech in Spanish at an Arizona Rally: Read Now,true
Trump's Tough Talk on Hedge-Fund Taxes Doesn't Match His Plan,true
Crime in Chicago: Explore your community,true
John McCain for President,true
Des Moines Register,true
New York Election Results November 7,true
Sanders Supports Gun Safety Bill,true
"""On and On""",true
Sasse Statement on Trade War,true
Monthly Budget Review,true
'This Week' Transcript: Hillary Clinton,true
Centers for Disease Control and Prevention,true
"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",true
"NRA President David Keene Rejects White House Gun Control Approach | PBS NewsHour | Jan. 15, 2013",true
Let’s Not Be Civil,true
Average cable TV bill cited in article on industry study,true
U.S. Department of Education Budget History,true
